tenant,platform,txn_type,txn_id,line_id,date,vendor,account,project,cost_code,tax_code,amount,currency,is_tax,is_void,memo
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10347,B-10347-L2,2026-01-26,Flowline Plumbing,GST Payable,,,GST,1094.80,AUD,1,0,GST on B-10347
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10320,B-10320-L1,2026-01-27,SteelFab Australia,Materials,PRJ-002,05-12-00,,13104.00,AUD,0,0,Structural steel — Meridian Medical Centre Fitout — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10320,B-10320-L2,2026-01-27,SteelFab Australia,GST Payable,,,GST,1310.40,AUD,1,0,GST on B-10320
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10339,B-10339-L1,2026-01-27,Flowline Plumbing,Subcontractors,PRJ-004,22-00-00,,9843.69,AUD,0,0,Hydraulic services — Murrin Bridge Repair — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10339,B-10339-L2,2026-01-27,Flowline Plumbing,GST Payable,,,GST,984.37,AUD,1,0,GST on B-10339
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10336,B-10336-L1,2026-01-28,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,9271.38,AUD,0,0,Carpentry package — Murrin Bridge Repair — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10336,B-10336-L2,2026-01-28,Precision Carpentry,GST Payable,,,GST,927.14,AUD,1,0,GST on B-10336
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L1,2026-01-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,7747.29,AUD,0,0,Site payroll allocation — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L2,2026-01-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,9352.85,AUD,0,0,Site payroll allocation — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L3,2026-01-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,6847.18,AUD,0,0,Site payroll allocation — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L4,2026-01-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,10068.37,AUD,0,0,Site payroll allocation — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L5,2026-01-28,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,7657.05,AUD,0,0,Site payroll allocation — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260128,PAY-20260128-L6,2026-01-28,Summit Ridge Payroll,Wages,,,,11810.21,AUD,0,0,Head office payroll — fortnight ending 2026-01-28
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10335,B-10335-L1,2026-01-29,SteelFab Australia,Materials,PRJ-004,05-12-00,,20646.00,AUD,0,0,Structural steel — Murrin Bridge Repair — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10335,B-10335-L2,2026-01-29,SteelFab Australia,GST Payable,,,GST,2064.60,AUD,1,0,GST on B-10335
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10333,B-10333-L1,2026-01-30,DemoSafe Services,Demolition,PRJ-004,02-41-00,,10129.85,AUD,0,0,Demolition works — Murrin Bridge Repair — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10333,B-10333-L2,2026-01-30,DemoSafe Services,GST Payable,,,GST,1012.99,AUD,1,0,GST on B-10333
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10349,B-10349-L1,2026-01-30,CivilWorks Earthmoving,Plant Hire,PRJ-005,31-23-00,,13041.00,AUD,0,0,Earthworks and plant — Ironbank Industrial Slab — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10349,B-10349-L2,2026-01-30,CivilWorks Earthmoving,GST Payable,,,GST,1304.10,AUD,1,0,GST on B-10349
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10354,B-10354-L1,2026-01-30,VoltEdge Electrical,Subcontractors,PRJ-006,26-00-00,,10626.00,AUD,0,0,Electrical services — Sandstone School Upgrade — Jan 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10354,B-10354-L2,2026-01-30,VoltEdge Electrical,GST Payable,,,GST,1062.60,AUD,1,0,GST on B-10354
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10383,B-10383-L1,2026-02-05,CivilWorks Earthmoving,Plant Hire,PRJ-004,31-23-00,,12748.15,AUD,0,0,Earthworks and plant — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10383,B-10383-L2,2026-02-05,CivilWorks Earthmoving,GST Payable,,,GST,1274.82,AUD,1,0,GST on B-10383
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10395,B-10395-L1,2026-02-05,DemoSafe Services,Demolition,PRJ-006,02-41-00,,6545.00,AUD,0,0,Demolition works — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10395,B-10395-L2,2026-02-05,DemoSafe Services,GST Payable,,,GST,654.50,AUD,1,0,GST on B-10395
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10382,B-10382-L1,2026-02-06,VoltEdge Electrical,Subcontractors,PRJ-004,26-00-00,,11718.00,AUD,0,0,Electrical services — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10382,B-10382-L2,2026-02-06,VoltEdge Electrical,GST Payable,,,GST,1171.80,AUD,1,0,GST on B-10382
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10404,B-10404-L1,2026-02-06,OfficeWorks,Office Overhead,,,,4093.08,AUD,0,0,Software and stationery — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10404,B-10404-L2,2026-02-06,OfficeWorks,GST Payable,,,GST,409.31,AUD,1,0,GST on B-10404
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10405,B-10405-L1,2026-02-07,SecureSure Insurance,Insurance,,,,4747.08,AUD,0,0,Insurance premium — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10405,B-10405-L2,2026-02-07,SecureSure Insurance,GST Payable,,,GST,474.71,AUD,1,0,GST on B-10405
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10361,B-10361-L1,2026-02-08,Site Establishment,Preliminaries,PRJ-002,01-50-00,,8327.91,AUD,0,0,Site Services — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10361,B-10361-L2,2026-02-08,Site Establishment,GST Payable,,,GST,832.79,AUD,1,0,GST on B-10361
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10391,B-10391-L1,2026-02-08,Climate Mechanical,Subcontractors,PRJ-005,23-00-00,,11684.00,AUD,0,0,Mechanical services — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10391,B-10391-L2,2026-02-08,Climate Mechanical,GST Payable,,,GST,1168.40,AUD,1,0,GST on B-10391
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10396,B-10396-L1,2026-02-09,Boral Concrete,Materials,PRJ-006,03-30-00,,20790.00,AUD,0,0,Concrete supply — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10396,B-10396-L2,2026-02-09,Boral Concrete,Materials,,,,158.67,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10396,B-10396-L3,2026-02-09,Boral Concrete,GST Payable,,,GST,2094.87,AUD,1,0,GST on B-10396
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10399,B-10399-L1,2026-02-09,PrimeCo Painting,Subcontractors,PRJ-006,09-90-00,,6006.00,AUD,0,0,Painting package — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10399,B-10399-L2,2026-02-09,PrimeCo Painting,GST Payable,,,GST,600.60,AUD,1,0,GST on B-10399
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10392,B-10392-L1,2026-02-10,VoltEdge Electrical,Subcontractors,PRJ-005,26-00-00,,13041.00,AUD,0,0,Electrical services — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10392,B-10392-L2,2026-02-10,VoltEdge Electrical,GST Payable,,,GST,1304.10,AUD,1,0,GST on B-10392
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10400,B-10400-L1,2026-02-10,Flowline Plumbing,Subcontractors,PRJ-006,22-00-00,,10780.00,AUD,0,0,Hydraulic services — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10400,B-10400-L2,2026-02-10,Flowline Plumbing,Materials,,,,213.70,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10400,B-10400-L3,2026-02-10,Flowline Plumbing,GST Payable,,,GST,1099.37,AUD,1,0,GST on B-10400
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10374,B-10374-L1,2026-02-11,Climate Mechanical,Subcontractors,PRJ-003,23-00-00,,10294.15,AUD,0,0,Mechanical services — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10374,B-10374-L2,2026-02-11,Climate Mechanical,GST Payable,,,GST,1029.42,AUD,1,0,GST on B-10374
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10388,B-10388-L1,2026-02-11,Precision Carpentry,Subcontractors,PRJ-005,06-10-00,,7268.00,AUD,0,0,Carpentry package — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10388,B-10388-L2,2026-02-11,Precision Carpentry,GST Payable,,,GST,726.80,AUD,1,0,GST on B-10388
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10390,B-10390-L1,2026-02-11,Flowline Plumbing,Subcontractors,PRJ-005,22-00-00,,9660.00,AUD,0,0,Hydraulic services — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10390,B-10390-L2,2026-02-11,Flowline Plumbing,GST Payable,,,GST,966.00,AUD,1,0,GST on B-10390
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10363,B-10363-L1,2026-02-12,SteelFab Australia,Materials,PRJ-002,05-12-00,,12839.27,AUD,0,0,Structural steel — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10363,B-10363-L2,2026-02-12,SteelFab Australia,GST Payable,,,GST,1283.93,AUD,1,0,GST on B-10363
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10381,B-10381-L1,2026-02-12,Climate Mechanical,Subcontractors,PRJ-004,23-00-00,,10988.31,AUD,0,0,Mechanical services — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10381,B-10381-L2,2026-02-12,Climate Mechanical,Materials,,,,169.37,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10381,B-10381-L3,2026-02-12,Climate Mechanical,GST Payable,,,GST,1115.77,AUD,1,0,GST on B-10381
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10384,B-10384-L1,2026-02-12,Site Establishment,Preliminaries,PRJ-005,01-50-00,,9476.00,AUD,0,0,Site Services — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10384,B-10384-L2,2026-02-12,Site Establishment,Materials,,,,377.35,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10384,B-10384-L3,2026-02-12,Site Establishment,GST Payable,,,GST,985.34,AUD,1,0,GST on B-10384
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10379,B-10379-L1,2026-02-13,Axis Interiors,Subcontractors,PRJ-004,09-21-00,,13449.23,AUD,0,0,Partitions and linings — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10379,B-10379-L2,2026-02-13,Axis Interiors,GST Payable,,,GST,1344.92,AUD,1,0,GST on B-10379
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10385,B-10385-L1,2026-02-13,DemoSafe Services,Demolition,PRJ-005,02-41-00,,7038.00,AUD,0,0,Demolition works — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10385,B-10385-L2,2026-02-13,DemoSafe Services,GST Payable,,,GST,703.80,AUD,1,0,GST on B-10385
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10366,B-10366-L1,2026-02-14,Flowline Plumbing,Subcontractors,PRJ-002,22-00-00,,7005.09,AUD,0,0,Hydraulic services — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10366,B-10366-L2,2026-02-14,Flowline Plumbing,GST Payable,,,GST,700.51,AUD,1,0,GST on B-10366
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10368,B-10368-L1,2026-02-14,VoltEdge Electrical,Subcontractors,PRJ-002,26-00-00,,11271.27,AUD,0,0,Electrical services — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10368,B-10368-L2,2026-02-14,VoltEdge Electrical,GST Payable,,,GST,1127.13,AUD,1,0,GST on B-10368
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10371,B-10371-L1,2026-02-14,Boral Concrete,Materials,PRJ-003,03-30-00,,11612.31,AUD,0,0,Concrete supply — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10371,B-10371-L2,2026-02-14,Boral Concrete,GST Payable,,,GST,1161.23,AUD,1,0,GST on B-10371
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L1,2026-02-14,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,9721.16,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L2,2026-02-14,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,10085.21,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L3,2026-02-14,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,8680.38,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L4,2026-02-14,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,5606.80,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L5,2026-02-14,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,9767.00,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260214,PAY-20260214-L6,2026-02-14,Summit Ridge Payroll,Wages,,,,12290.14,AUD,0,0,Head office payroll — fortnight ending 2026-02-14
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10372,B-10372-L1,2026-02-15,Precision Carpentry,Subcontractors,PRJ-003,06-10-00,,9624.62,AUD,0,0,Carpentry package — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10372,B-10372-L2,2026-02-15,Precision Carpentry,GST Payable,,,GST,962.46,AUD,1,0,GST on B-10372
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10373,B-10373-L1,2026-02-16,Axis Interiors,Subcontractors,PRJ-003,09-21-00,,12658.46,AUD,0,0,Partitions and linings — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10373,B-10373-L2,2026-02-16,Axis Interiors,GST Payable,,,GST,1265.85,AUD,1,0,GST on B-10373
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10398,B-10398-L1,2026-02-16,Precision Carpentry,Subcontractors,PRJ-006,06-10-00,,9548.00,AUD,0,0,Carpentry package — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10398,B-10398-L2,2026-02-16,Precision Carpentry,Materials,,,,388.36,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10398,B-10398-L3,2026-02-16,Precision Carpentry,GST Payable,,,GST,993.64,AUD,1,0,GST on B-10398
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10394,B-10394-L1,2026-02-17,Site Establishment,Preliminaries,PRJ-006,01-50-00,,8213.33,AUD,0,0,Site Services — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10394,B-10394-L2,2026-02-17,Site Establishment,GST Payable,,,GST,821.33,AUD,1,0,GST on B-10394
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10375,B-10375-L1,2026-02-18,VoltEdge Electrical,Subcontractors,PRJ-003,26-00-00,,8191.38,AUD,0,0,Electrical services — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10375,B-10375-L2,2026-02-18,VoltEdge Electrical,GST Payable,,,GST,819.14,AUD,1,0,GST on B-10375
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10364,B-10364-L1,2026-02-19,Precision Carpentry,Subcontractors,PRJ-002,06-10-00,,7575.27,AUD,0,0,Carpentry package — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10364,B-10364-L2,2026-02-19,Precision Carpentry,GST Payable,,,GST,757.53,AUD,1,0,GST on B-10364
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10376,B-10376-L1,2026-02-20,CivilWorks Earthmoving,Plant Hire,PRJ-003,31-23-00,,7438.15,AUD,0,0,Earthworks and plant — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10376,B-10376-L2,2026-02-20,CivilWorks Earthmoving,GST Payable,,,GST,743.82,AUD,1,0,GST on B-10376
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10387,B-10387-L1,2026-02-20,SteelFab Australia,Materials,PRJ-005,05-12-00,,15452.32,AUD,0,0,Structural steel — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10387,B-10387-L2,2026-02-20,SteelFab Australia,GST Payable,,,GST,1545.23,AUD,1,0,GST on B-10387
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10406,B-10406-L1,2026-02-21,FleetFuel Australia,Vehicle Expenses,,,,3943.72,AUD,0,0,Fleet fuel — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10406,B-10406-L2,2026-02-21,FleetFuel Australia,GST Payable,,,GST,394.37,AUD,1,0,GST on B-10406
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10378,B-10378-L1,2026-02-22,Precision Carpentry,Subcontractors,PRJ-004,06-10-00,,12705.23,AUD,0,0,Carpentry package — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10378,B-10378-L2,2026-02-22,Precision Carpentry,GST Payable,,,GST,1270.52,AUD,1,0,GST on B-10378
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10389,B-10389-L1,2026-02-22,PrimeCo Painting,Subcontractors,PRJ-005,09-90-00,,7866.00,AUD,0,0,Painting package — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10389,B-10389-L2,2026-02-22,PrimeCo Painting,GST Payable,,,GST,786.60,AUD,1,0,GST on B-10389
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10393,B-10393-L1,2026-02-22,CivilWorks Earthmoving,Plant Hire,PRJ-005,31-23-00,,11178.00,AUD,0,0,Earthworks and plant — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10393,B-10393-L2,2026-02-22,CivilWorks Earthmoving,GST Payable,,,GST,1117.80,AUD,1,0,GST on B-10393
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10397,B-10397-L1,2026-02-22,SteelFab Australia,Materials,PRJ-006,05-12-00,,20020.00,AUD,0,0,Structural steel — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10397,B-10397-L2,2026-02-22,SteelFab Australia,GST Payable,,,GST,2002.00,AUD,1,0,GST on B-10397
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10362,B-10362-L1,2026-02-23,Boral Concrete,Materials,PRJ-002,03-30-00,,12523.64,AUD,0,0,Concrete supply — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10362,B-10362-L2,2026-02-23,Boral Concrete,GST Payable,,,GST,1252.36,AUD,1,0,GST on B-10362
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10369,B-10369-L1,2026-02-23,Site Establishment,Preliminaries,PRJ-003,01-50-00,,6946.46,AUD,0,0,Site Services — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10369,B-10369-L2,2026-02-23,Site Establishment,Materials,,,,260.15,AUD,0,0,Freight and handling
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10369,B-10369-L3,2026-02-23,Site Establishment,GST Payable,,,GST,720.66,AUD,1,0,GST on B-10369
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10386,B-10386-L1,2026-02-23,Boral Concrete,Materials,PRJ-005,03-30-00,,22990.80,AUD,0,0,Concrete supply — Ironbank Industrial Slab — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10386,B-10386-L2,2026-02-23,Boral Concrete,GST Payable,,,GST,2299.08,AUD,1,0,GST on B-10386
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10365,B-10365-L1,2026-02-24,PrimeCo Painting,Subcontractors,PRJ-002,09-90-00,,5376.00,AUD,0,0,Painting package — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10365,B-10365-L2,2026-02-24,PrimeCo Painting,GST Payable,,,GST,537.60,AUD,1,0,GST on B-10365
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10380,B-10380-L1,2026-02-24,Flowline Plumbing,Subcontractors,PRJ-004,22-00-00,,11789.54,AUD,0,0,Hydraulic services — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10380,B-10380-L2,2026-02-24,Flowline Plumbing,GST Payable,,,GST,1178.95,AUD,1,0,GST on B-10380
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10370,B-10370-L1,2026-02-25,DemoSafe Services,Demolition,PRJ-003,02-41-00,,5523.69,AUD,0,0,Demolition works — Ashgrove Apartment Refurbishment — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10370,B-10370-L2,2026-02-25,DemoSafe Services,GST Payable,,,GST,552.37,AUD,1,0,GST on B-10370
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10377,B-10377-L1,2026-02-25,Site Establishment,Preliminaries,PRJ-004,01-50-00,,9042.46,AUD,0,0,Site Services — Murrin Bridge Repair — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10377,B-10377-L2,2026-02-25,Site Establishment,GST Payable,,,GST,904.25,AUD,1,0,GST on B-10377
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10401,B-10401-L1,2026-02-26,Climate Mechanical,Subcontractors,PRJ-006,23-00-00,,9240.00,AUD,0,0,Mechanical services — Sandstone School Upgrade — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10401,B-10401-L2,2026-02-26,Climate Mechanical,GST Payable,,,GST,924.00,AUD,1,0,GST on B-10401
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10367,B-10367-L1,2026-02-27,Climate Mechanical,Subcontractors,PRJ-002,23-00-00,,6027.64,AUD,0,0,Mechanical services — Meridian Medical Centre Fitout — Feb 2026
Summit Ridge Construction Pty Ltd,qbo,Bill,B-10367,B-10367-L2,2026-02-27,Climate Mechanical,GST Payable,,,GST,602.76,AUD,1,0,GST on B-10367
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260228,PAY-20260228-L1,2026-02-28,Summit Ridge Payroll,Wages,PRJ-002,01-50-00,,12397.56,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260228,PAY-20260228-L2,2026-02-28,Summit Ridge Payroll,Wages,PRJ-003,01-50-00,,6991.74,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260228,PAY-20260228-L3,2026-02-28,Summit Ridge Payroll,Wages,PRJ-004,01-50-00,,9382.04,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260228,PAY-20260228-L4,2026-02-28,Summit Ridge Payroll,Wages,PRJ-005,01-50-00,,8726.45,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-28
Summit Ridge Construction Pty Ltd,qbo,JournalEntry,PAY-20260228,PAY-20260228-L5,2026-02-28,Summit Ridge Payroll,Wages,PRJ-006,01-50-00,,5922.57,AUD,0,0,Site payroll allocation — fortnight ending 2026-02-28
